file_row,device_time,event_id,kind,payload,received_at,revision,shipment_id,source,value,payload.firmware,payload.correction,device_time_utc,received_at_utc
10556,2026-03-14T03:00:00Z,s-00575-temp-06,temperature_c,"{""firmware"":""4.7.9""}",2026-03-14T03:02:00Z,1,s-00575,sensor-coast,4.449,4.7.9,,2026-03-14 03:00:00+00:00,2026-03-14 03:02:00+00:00
10557,2026-03-14T03:00:00Z,s-00572-temp-15,temperature_c,"{""firmware"":""4.8.1""}",2026-03-14T03:05:00Z,1,s-00572,sensor-coast,5.192,4.8.1,,2026-03-14 03:00:00+00:00,2026-03-14 03:05:00+00:00
10558,2026-03-14T03:00:00Z,s-00574-temp-09,temperature_c,"{""firmware"":""4.8.1""}",2026-03-14T03:05:00Z,1,s-00574,sensor-central,3.77,4.8.1,,2026-03-14 03:00:00+00:00,2026-03-14 03:05:00+00:00
10559,2026-03-14T04:00:00Z,s-00576-temp-04,temperature_c,"{""firmware"":""4.8.1""}",2026-03-14T04:00:00Z,1,s-00576,sensor-north,3.745,4.8.1,,2026-03-14 04:00:00+00:00,2026-03-14 04:00:00+00:00
10560,2026-03-14T04:00:00Z,s-00576-temp-04,temperature_c,"{""firmware"":""4.8.1""}",2026-03-14T04:00:00Z,1,s-00576,sensor-north,3.745,4.8.1,,2026-03-14 04:00:00+00:00,2026-03-14 04:00:00+00:00
10561,2026-03-14T04:00:00Z,s-00575-temp-07,temperature_c,"{""firmware"":""4.7.9""}",2026-03-14T04:01:00Z,1,s-00575,sensor-coast,4.103,4.7.9,,2026-03-14 04:00:00+00:00,2026-03-14 04:01:00+00:00
10562,2026-03-14T04:00:00Z,s-00574-temp-10,temperature_c,"{""firmware"":""4.8.1""}",2026-03-14T04:02:00Z,1,s-00574,sensor-central,5.74,4.8.1,,2026-03-14 04:00:00+00:00,2026-03-14 04:02:00+00:00
10563,2026-03-14T04:00:00Z,s-00573-temp-13,temperature_c,"{""firmware"":""4.8.1""}",2026-03-14T04:35:00Z,1,s-00573,sensor-north,4.966,4.8.1,,2026-03-14 04:00:00+00:00,2026-03-14 04:35:00+00:00
10564,2026-03-14T04:00:00Z,s-00577-temp-01,temperature_c,"{""firmware"":""4.8.1""}",2026-03-14T04:35:00Z,1,s-00577,sensor-central,3.533,4.8.1,,2026-03-14 04:00:00+00:00,2026-03-14 04:35:00+00:00
10565,2026-03-14T02:00:00Z,s-00575-temp-05,temperature_c,"{""firmware"":""4.7.9""}",2026-03-14T05:00:00Z,1,s-00575,sensor-coast,4.733,4.7.9,,2026-03-14 02:00:00+00:00,2026-03-14 05:00:00+00:00
10566,2026-03-14T02:00:00Z,s-00576-temp-02,temperature_c,"{""firmware"":""4.8.1""}",2026-03-14T05:00:00Z,1,s-00576,sensor-north,5.041,4.8.1,,2026-03-14 02:00:00+00:00,2026-03-14 05:00:00+00:00
10567,2026-03-14T05:00:00Z,s-00574-temp-11,temperature_c,"{""firmware"":""4.8.1""}",2026-03-14T05:01:00Z,1,s-00574,sensor-central,6.771,4.8.1,,2026-03-14 05:00:00+00:00,2026-03-14 05:01:00+00:00
10568,2026-03-14T05:00:00Z,s-00574-temp-11,temperature_c,"{""firmware"":""4.8.1""}",2026-03-14T05:01:00Z,1,s-00574,sensor-central,6.771,4.8.1,,2026-03-14 05:00:00+00:00,2026-03-14 05:01:00+00:00
10569,2026-03-14T05:00:00Z,s-00576-temp-05,temperature_c,"{""firmware"":""4.8.1""}",2026-03-14T05:01:00Z,1,s-00576,sensor-north,4.307,4.8.1,,2026-03-14 05:00:00+00:00,2026-03-14 05:01:00+00:00
10570,2026-03-14T05:00:00Z,s-00573-temp-14,temperature_c,"{""firmware"":""4.8.1""}",2026-03-14T05:05:00Z,1,s-00573,sensor-north,4.173,4.8.1,,2026-03-14 05:00:00+00:00,2026-03-14 05:05:00+00:00
10571,2026-03-14T05:00:00Z,s-00577-temp-02,temperature_c,"{""firmware"":""4.8.1""}",2026-03-14T05:05:00Z,1,s-00577,sensor-central,4.295,4.8.1,,2026-03-14 05:00:00+00:00,2026-03-14 05:05:00+00:00
10572,2026-03-14T06:00:00Z,s-00575-temp-09,temperature_c,"{""firmware"":""4.7.9""}",2026-03-14T06:00:00Z,1,s-00575,sensor-coast,4.208,4.7.9,,2026-03-14 06:00:00+00:00,2026-03-14 06:00:00+00:00
10573,2026-03-14T03:00:00Z,s-00576-temp-03,temperature_c,"{""firmware"":""4.8.1""}",2026-03-14T06:00:00Z,1,s-00576,sensor-north,4.116,4.8.1,,2026-03-14 03:00:00+00:00,2026-03-14 06:00:00+00:00
10574,2026-03-14T03:00:00Z,s-00577-temp-00,temperature_c,"{""firmware"":""4.8.1""}",2026-03-14T06:00:00Z,1,s-00577,sensor-central,3.927,4.8.1,,2026-03-14 03:00:00+00:00,2026-03-14 06:00:00+00:00
10575,2026-03-14T06:00:00Z,s-00577-temp-03,temperature_c,"{""firmware"":""4.8.1""}",2026-03-14T06:00:00Z,1,s-00577,sensor-central,4.219,4.8.1,,2026-03-14 06:00:00+00:00,2026-03-14 06:00:00+00:00
10576,2026-03-14T06:00:00Z,s-00573-temp-15,temperature_c,"{""firmware"":""4.8.1""}",2026-03-14T06:05:00Z,1,s-00573,sensor-north,4.95,4.8.1,,2026-03-14 06:00:00+00:00,2026-03-14 06:05:00+00:00
10577,2026-03-14T07:00:00Z,s-00574-temp-13,temperature_c,"{""firmware"":""4.8.1""}",2026-03-14T07:00:00Z,1,s-00574,sensor-central,7.659,4.8.1,,2026-03-14 07:00:00+00:00,2026-03-14 07:00:00+00:00
10578,2026-03-14T07:00:00Z,s-00578-temp-01,temperature_c,"{""firmware"":""4.8.1""}",2026-03-14T07:01:00Z,1,s-00578,sensor-coast,3.214,4.8.1,,2026-03-14 07:00:00+00:00,2026-03-14 07:01:00+00:00
10579,2026-03-14T08:00:00Z,s-00576-temp-08,temperature_c,"{""firmware"":""4.8.1""}",2026-03-14T08:01:00Z,1,s-00576,sensor-north,4.998,4.8.1,,2026-03-14 08:00:00+00:00,2026-03-14 08:01:00+00:00
10580,2026-03-14T07:00:00Z,s-00576-temp-07,temperature_c,"{""firmware"":""4.8.1""}",2026-03-14T07:05:00Z,1,s-00576,sensor-north,3.698,4.8.1,,2026-03-14 07:00:00+00:00,2026-03-14 07:05:00+00:00
10581,2026-03-14T05:00:00Z,s-00575-temp-08,temperature_c,"{""firmware"":""4.7.9""}",2026-03-14T08:00:00Z,1,s-00575,sensor-coast,4.819,4.7.9,,2026-03-14 05:00:00+00:00,2026-03-14 08:00:00+00:00
10582,2026-03-14T07:00:00Z,s-00575-temp-10,temperature_c,"{""firmware"":""4.7.9""}",2026-03-14T07:02:00Z,1,s-00575,sensor-coast,4.15,4.7.9,,2026-03-14 07:00:00+00:00,2026-03-14 07:02:00+00:00
10583,2026-03-14T08:00:00Z,s-00577-temp-05,temperature_c,"{""firmware"":""4.8.1""}",2026-03-14T08:02:00Z,1,s-00577,sensor-central,4.802,4.8.1,,2026-03-14 08:00:00+00:00,2026-03-14 08:02:00+00:00
10584,2026-03-14T08:00:00Z,s-00574-temp-14,temperature_c,"{""firmware"":""4.8.1""}",2026-03-14T08:05:00Z,1,s-00574,sensor-central,9.053,4.8.1,,2026-03-14 08:00:00+00:00,2026-03-14 08:05:00+00:00
10585,2026-03-14T08:00:00Z,s-00575-temp-11,temperature_c,"{""firmware"":""4.7.9""}",2026-03-14T08:05:00Z,1,s-00575,sensor-coast,5.398,4.7.9,,2026-03-14 08:00:00+00:00,2026-03-14 08:05:00+00:00
10586,2026-03-14T08:00:00Z,s-00575-temp-11,temperature_c,"{""firmware"":""4.7.9""}",2026-03-14T08:05:00Z,1,s-00575,sensor-coast,5.398,4.7.9,,2026-03-14 08:00:00+00:00,2026-03-14 08:05:00+00:00
10587,2026-03-14T06:00:00Z,s-00574-temp-12,temperature_c,"{""firmware"":""4.8.1""}",2026-03-14T09:00:00Z,1,s-00574,sensor-central,7.689,4.8.1,,2026-03-14 06:00:00+00:00,2026-03-14 09:00:00+00:00
10588,2026-03-14T06:00:00Z,s-00576-temp-06,temperature_c,"{""firmware"":""4.8.1""}",2026-03-14T09:00:00Z,1,s-00576,sensor-north,4.177,4.8.1,,2026-03-14 06:00:00+00:00,2026-03-14 09:00:00+00:00
10589,2026-03-14T06:00:00Z,s-00578-temp-00,temperature_c,"{""firmware"":""4.8.1""}",2026-03-14T09:00:00Z,1,s-00578,sensor-coast,3.804,4.8.1,,2026-03-14 06:00:00+00:00,2026-03-14 09:00:00+00:00
10590,2026-03-14T09:00:00Z,s-00579-temp-00,temperature_c,"{""firmware"":""4.8.1""}",2026-03-14T09:00:00Z,1,s-00579,sensor-north,3.798,4.8.1,,2026-03-14 09:00:00+00:00,2026-03-14 09:00:00+00:00
10591,2026-03-14T09:00:00Z,s-00577-temp-06,temperature_c,"{""firmware"":""4.8.1""}",2026-03-14T09:01:00Z,1,s-00577,sensor-central,3.681,4.8.1,,2026-03-14 09:00:00+00:00,2026-03-14 09:01:00+00:00
10592,2026-03-14T09:00:00Z,s-00574-temp-15,temperature_c,"{""firmware"":""4.8.1""}",2026-03-14T09:02:00Z,1,s-00574,sensor-central,10.117,4.8.1,,2026-03-14 09:00:00+00:00,2026-03-14 09:02:00+00:00
10593,2026-03-14T09:00:00Z,s-00575-temp-12,temperature_c,"{""firmware"":""4.7.9""}",2026-03-14T09:02:00Z,1,s-00575,sensor-coast,4.343,4.7.9,,2026-03-14 09:00:00+00:00,2026-03-14 09:02:00+00:00
10594,2026-03-14T09:00:00Z,s-00578-temp-03,temperature_c,"{""firmware"":""4.8.1""}",2026-03-14T09:35:00Z,1,s-00578,sensor-coast,3.882,4.8.1,,2026-03-14 09:00:00+00:00,2026-03-14 09:35:00+00:00
10595,2026-03-14T07:00:00Z,s-00577-temp-04,temperature_c,"{""firmware"":""4.8.1""}",2026-03-14T10:00:00Z,1,s-00577,sensor-central,3.549,4.8.1,,2026-03-14 07:00:00+00:00,2026-03-14 10:00:00+00:00
10596,2026-03-14T07:00:00Z,s-00577-temp-04,temperature_c,"{""firmware"":""4.8.1""}",2026-03-14T10:00:00Z,1,s-00577,sensor-central,3.549,4.8.1,,2026-03-14 07:00:00+00:00,2026-03-14 10:00:00+00:00
10597,2026-03-14T10:00:00Z,s-00577-temp-07,temperature_c,"{""firmware"":""4.8.1""}",2026-03-14T10:01:00Z,1,s-00577,sensor-central,4.199,4.8.1,,2026-03-14 10:00:00+00:00,2026-03-14 10:01:00+00:00
10598,2026-03-14T02:00:00Z,s-00574-temp-08,temperature_c,"{""correction"":""calibrated"",""firmware"":""4.8.1""}",2026-03-14T10:35:00Z,2,s-00574,sensor-central,2.746,4.8.1,calibrated,2026-03-14 02:00:00+00:00,2026-03-14 10:35:00+00:00
10599,2026-03-14T10:00:00Z,s-00575-temp-13,temperature_c,"{""firmware"":""4.7.9""}",2026-03-14T10:35:00Z,1,s-00575,sensor-coast,4.911,4.7.9,,2026-03-14 10:00:00+00:00,2026-03-14 10:35:00+00:00
10600,2026-03-14T10:00:00Z,s-00578-temp-04,temperature_c,"{""firmware"":""4.8.1""}",2026-03-14T10:35:00Z,1,s-00578,sensor-coast,3.109,4.8.1,,2026-03-14 10:00:00+00:00,2026-03-14 10:35:00+00:00
10601,2026-03-14T10:00:00Z,s-00578-temp-04,temperature_c,"{""firmware"":""4.8.1""}",2026-03-14T10:35:00Z,1,s-00578,sensor-coast,3.109,4.8.1,,2026-03-14 10:00:00+00:00,2026-03-14 10:35:00+00:00
10602,2026-03-14T08:00:00Z,s-00578-temp-02,temperature_c,"{""firmware"":""4.8.1""}",2026-03-14T11:00:00Z,1,s-00578,sensor-coast,3.808,4.8.1,,2026-03-14 08:00:00+00:00,2026-03-14 11:00:00+00:00
10603,2026-03-14T11:00:00Z,s-00575-temp-14,temperature_c,"{""firmware"":""4.7.9""}",2026-03-14T11:01:00Z,1,s-00575,sensor-coast,5.633,4.7.9,,2026-03-14 11:00:00+00:00,2026-03-14 11:01:00+00:00
10604,2026-03-14T11:00:00Z,s-00578-temp-05,temperature_c,"{""firmware"":""4.8.1""}",2026-03-14T11:02:00Z,1,s-00578,sensor-coast,4.619,4.8.1,,2026-03-14 11:00:00+00:00,2026-03-14 11:02:00+00:00
10605,2026-03-14T11:00:00Z,s-00579-temp-02,temperature_c,"{""firmware"":""4.8.1""}",2026-03-14T11:35:00Z,1,s-00579,sensor-north,3.731,4.8.1,,2026-03-14 11:00:00+00:00,2026-03-14 11:35:00+00:00
10606,2026-03-14T03:00:00Z,s-00574-ticket,door_open,"{""firmware"":null}",2026-03-14T11:39:00Z,1,s-00574,ops-console,1.0,,,2026-03-14 03:00:00+00:00,2026-03-14 11:39:00+00:00
10607,2026-03-14T09:00:00Z,s-00576-temp-09,temperature_c,"{""firmware"":""4.8.1""}",2026-03-14T12:00:00Z,1,s-00576,sensor-north,4.636,4.8.1,,2026-03-14 09:00:00+00:00,2026-03-14 12:00:00+00:00
10608,2026-03-14T12:00:00Z,s-00578-temp-06,temperature_c,"{""firmware"":""4.8.1""}",2026-03-14T12:01:00Z,1,s-00578,sensor-coast,3.329,4.8.1,,2026-03-14 12:00:00+00:00,2026-03-14 12:01:00+00:00
10609,2026-03-14T12:00:00Z,s-00575-temp-15,temperature_c,"{""firmware"":""4.7.9""}",2026-03-14T12:35:00Z,1,s-00575,sensor-coast,4.975,4.7.9,,2026-03-14 12:00:00+00:00,2026-03-14 12:35:00+00:00
10610,2026-03-14T12:00:00Z,s-00577-temp-09,temperature_c,"{""firmware"":""4.8.1""}",2026-03-14T12:35:00Z,1,s-00577,sensor-central,4.437,4.8.1,,2026-03-14 12:00:00+00:00,2026-03-14 12:35:00+00:00
10611,2026-03-14T10:00:00Z,s-00576-temp-10,temperature_c,"{""firmware"":""4.8.1""}",2026-03-14T13:00:00Z,1,s-00576,sensor-north,5.205,4.8.1,,2026-03-14 10:00:00+00:00,2026-03-14 13:00:00+00:00
10612,2026-03-14T13:00:00Z,s-00577-temp-10,temperature_c,"{""firmware"":""4.8.1""}",2026-03-14T13:00:00Z,1,s-00577,sensor-central,4.631,4.8.1,,2026-03-14 13:00:00+00:00,2026-03-14 13:00:00+00:00
10613,2026-03-14T10:00:00Z,s-00579-temp-01,temperature_c,"{""firmware"":""4.8.1""}",2026-03-14T13:00:00Z,1,s-00579,sensor-north,3.905,4.8.1,,2026-03-14 10:00:00+00:00,2026-03-14 13:00:00+00:00
10614,2026-03-14T13:00:00Z,s-00578-temp-07,temperature_c,"{""firmware"":""4.8.1""}",2026-03-14T13:02:00Z,1,s-00578,sensor-coast,5.067,4.8.1,,2026-03-14 13:00:00+00:00,2026-03-14 13:02:00+00:00
10615,2026-03-14T13:00:00Z,s-00576-temp-13,temperature_c,"{""firmware"":""4.8.1""}",2026-03-14T13:05:00Z,1,s-00576,sensor-north,8.396,4.8.1,,2026-03-14 13:00:00+00:00,2026-03-14 13:05:00+00:00
10616,2026-03-14T13:00:00Z,s-00580-temp-01,temperature_c,"{""firmware"":""4.7.9""}",2026-03-14T13:35:00Z,1,s-00580,sensor-central,2.955,4.7.9,,2026-03-14 13:00:00+00:00,2026-03-14 13:35:00+00:00
10617,2026-03-14T11:00:00Z,s-00576-temp-11,temperature_c,"{""firmware"":""4.8.1""}",2026-03-14T14:00:00Z,1,s-00576,sensor-north,6.467,4.8.1,,2026-03-14 11:00:00+00:00,2026-03-14 14:00:00+00:00
10618,2026-03-14T11:00:00Z,s-00576-temp-11,temperature_c,"{""firmware"":""4.8.1""}",2026-03-14T14:00:00Z,1,s-00576,sensor-north,6.467,4.8.1,,2026-03-14 11:00:00+00:00,2026-03-14 14:00:00+00:00
10619,2026-03-14T11:00:00Z,s-00577-temp-08,temperature_c,"{""firmware"":""4.8.1""}",2026-03-14T14:00:00Z,1,s-00577,sensor-central,4.987,4.8.1,,2026-03-14 11:00:00+00:00,2026-03-14 14:00:00+00:00
10620,2026-03-14T12:00:00Z,s-00576-temp-12,temperature_c,"{""firmware"":""4.8.1""}",2026-03-14T15:00:00Z,1,s-00576,sensor-north,7.084,4.8.1,,2026-03-14 12:00:00+00:00,2026-03-14 15:00:00+00:00
10621,2026-03-14T14:00:00Z,s-00578-temp-08,temperature_c,"{""firmware"":""4.8.1""}",2026-03-14T14:05:00Z,1,s-00578,sensor-coast,4.408,4.8.1,,2026-03-14 14:00:00+00:00,2026-03-14 14:05:00+00:00
10622,2026-03-14T14:00:00Z,s-00576-temp-14,temperature_c,"{""firmware"":""4.8.1""}",2026-03-14T14:35:00Z,1,s-00576,sensor-north,9.015,4.8.1,,2026-03-14 14:00:00+00:00,2026-03-14 14:35:00+00:00
10623,2026-03-14T14:00:00Z,s-00580-temp-02,temperature_c,"{""firmware"":""4.7.9""}",2026-03-14T14:02:00Z,1,s-00580,sensor-central,3.793,4.7.9,,2026-03-14 14:00:00+00:00,2026-03-14 14:02:00+00:00
10624,2026-03-14T12:00:00Z,s-00579-temp-03,temperature_c,"{""firmware"":""4.8.1""}",2026-03-14T15:00:00Z,1,s-00579,sensor-north,3.624,4.8.1,,2026-03-14 12:00:00+00:00,2026-03-14 15:00:00+00:00
10625,2026-03-14T12:00:00Z,s-00580-temp-00,temperature_c,"{""firmware"":""4.7.9""}",2026-03-14T15:00:00Z,1,s-00580,sensor-central,3.247,4.7.9,,2026-03-14 12:00:00+00:00,2026-03-14 15:00:00+00:00
10626,2026-03-14T15:00:00Z,s-00580-temp-03,temperature_c,"{""firmware"":""4.7.9""}",2026-03-14T15:00:00Z,1,s-00580,sensor-central,2.803,4.7.9,,2026-03-14 15:00:00+00:00,2026-03-14 15:00:00+00:00
10627,2026-03-14T15:00:00Z,s-00576-temp-15,temperature_c,"{""firmware"":""4.8.1""}",2026-03-14T15:01:00Z,1,s-00576,sensor-north,10.164,4.8.1,,2026-03-14 15:00:00+00:00,2026-03-14 15:01:00+00:00
10628,2026-03-14T15:00:00Z,s-00581-temp-00,temperature_c,"{""firmware"":""4.8.1""}",2026-03-14T15:01:00Z,1,s-00581,sensor-coast,2.765,4.8.1,,2026-03-14 15:00:00+00:00,2026-03-14 15:01:00+00:00
10629,2026-03-14T13:00:00Z,s-00579-temp-04,temperature_c,"{""firmware"":""4.8.1""}",2026-03-14T16:00:00Z,1,s-00579,sensor-north,5.205,4.8.1,,2026-03-14 13:00:00+00:00,2026-03-14 16:00:00+00:00
10630,2026-03-14T13:00:00Z,s-00579-temp-04,temperature_c,"{""firmware"":""4.8.1""}",2026-03-14T16:00:00Z,1,s-00579,sensor-north,5.205,4.8.1,,2026-03-14 13:00:00+00:00,2026-03-14 16:00:00+00:00
10631,2026-03-14T16:00:00Z,s-00579-temp-07,temperature_c,"{""firmware"":""4.8.1""}",2026-03-14T16:00:00Z,1,s-00579,sensor-north,3.854,4.8.1,,2026-03-14 16:00:00+00:00,2026-03-14 16:00:00+00:00
10632,2026-03-14T16:00:00Z,s-00578-temp-10,temperature_c,"{""firmware"":""4.8.1""}",2026-03-14T16:02:00Z,1,s-00578,sensor-coast,3.587,4.8.1,,2026-03-14 16:00:00+00:00,2026-03-14 16:02:00+00:00
10633,2026-03-14T16:00:00Z,s-00577-temp-13,temperature_c,"{""firmware"":""4.8.1""}",2026-03-14T16:05:00Z,1,s-00577,sensor-central,5.864,4.8.1,,2026-03-14 16:00:00+00:00,2026-03-14 16:05:00+00:00
10634,2026-03-14T14:00:00Z,s-00577-temp-11,temperature_c,"{""firmware"":""4.8.1""}",2026-03-14T17:00:00Z,1,s-00577,sensor-central,4.659,4.8.1,,2026-03-14 14:00:00+00:00,2026-03-14 17:00:00+00:00
10635,2026-03-14T14:00:00Z,s-00577-temp-11,temperature_c,"{""firmware"":""4.8.1""}",2026-03-14T17:00:00Z,1,s-00577,sensor-central,4.659,4.8.1,,2026-03-14 14:00:00+00:00,2026-03-14 17:00:00+00:00
10636,2026-03-14T14:00:00Z,s-00579-temp-05,temperature_c,"{""firmware"":""4.8.1""}",2026-03-14T17:00:00Z,1,s-00579,sensor-north,3.839,4.8.1,,2026-03-14 14:00:00+00:00,2026-03-14 17:00:00+00:00
10637,2026-03-14T17:00:00Z,s-00581-temp-02,temperature_c,"{""firmware"":""4.8.1""}",2026-03-14T17:00:00Z,1,s-00581,sensor-coast,3.945,4.8.1,,2026-03-14 17:00:00+00:00,2026-03-14 17:00:00+00:00
10638,2026-03-14T17:00:00Z,s-00578-temp-11,temperature_c,"{""firmware"":""4.8.1""}",2026-03-14T17:02:00Z,1,s-00578,sensor-coast,6.275,4.8.1,,2026-03-14 17:00:00+00:00,2026-03-14 17:02:00+00:00
10639,2026-03-14T17:00:00Z,s-00578-temp-11,temperature_c,"{""firmware"":""4.8.1""}",2026-03-14T17:02:00Z,1,s-00578,sensor-coast,6.275,4.8.1,,2026-03-14 17:00:00+00:00,2026-03-14 17:02:00+00:00
10640,2026-03-14T17:00:00Z,s-00580-temp-05,temperature_c,"{""firmware"":""4.7.9""}",2026-03-14T17:02:00Z,1,s-00580,sensor-central,4.487,4.7.9,,2026-03-14 17:00:00+00:00,2026-03-14 17:02:00+00:00
10641,2026-03-14T17:00:00Z,s-00577-temp-14,temperature_c,"{""firmware"":""4.8.1""}",2026-03-14T17:05:00Z,1,s-00577,sensor-central,5.054,4.8.1,,2026-03-14 17:00:00+00:00,2026-03-14 17:05:00+00:00
10642,2026-03-14T17:00:00Z,s-00579-temp-08,temperature_c,"{""firmware"":""4.8.1""}",2026-03-14T17:05:00Z,1,s-00579,sensor-north,4.221,4.8.1,,2026-03-14 17:00:00+00:00,2026-03-14 17:05:00+00:00
10643,2026-03-14T09:00:00Z,s-00576-ticket,door_open,"{""firmware"":null}",2026-03-14T17:41:00Z,1,s-00576,ops-console,1.0,,,2026-03-14 09:00:00+00:00,2026-03-14 17:41:00+00:00
10644,2026-03-14T15:00:00Z,s-00577-temp-12,temperature_c,"{""firmware"":""4.8.1""}",2026-03-14T18:00:00Z,1,s-00577,sensor-central,4.678,4.8.1,,2026-03-14 15:00:00+00:00,2026-03-14 18:00:00+00:00
10645,2026-03-14T15:00:00Z,s-00578-temp-09,temperature_c,"{""firmware"":""4.8.1""}",2026-03-14T18:00:00Z,1,s-00578,sensor-coast,5.218,4.8.1,,2026-03-14 15:00:00+00:00,2026-03-14 18:00:00+00:00
10646,2026-03-14T15:00:00Z,s-00579-temp-06,temperature_c,"{""firmware"":""4.8.1""}",2026-03-14T18:00:00Z,1,s-00579,sensor-north,4.752,4.8.1,,2026-03-14 15:00:00+00:00,2026-03-14 18:00:00+00:00
10647,2026-03-14T18:00:00Z,s-00577-temp-15,temperature_c,"{""firmware"":""4.8.1""}",2026-03-14T18:01:00Z,1,s-00577,sensor-central,4.28,4.8.1,,2026-03-14 18:00:00+00:00,2026-03-14 18:01:00+00:00
10648,2026-03-14T18:00:00Z,s-00582-temp-00,temperature_c,"{""firmware"":""4.8.1""}",2026-03-14T18:01:00Z,1,s-00582,sensor-north,3.767,4.8.1,,2026-03-14 18:00:00+00:00,2026-03-14 18:01:00+00:00
10649,2026-03-14T18:00:00Z,s-00579-temp-09,temperature_c,"{""firmware"":""4.8.1""}",2026-03-14T18:02:00Z,1,s-00579,sensor-north,4.16,4.8.1,,2026-03-14 18:00:00+00:00,2026-03-14 18:02:00+00:00
10650,2026-03-14T18:00:00Z,s-00580-temp-06,temperature_c,"{""firmware"":""4.7.9""}",2026-03-14T18:05:00Z,1,s-00580,sensor-central,3.746,4.7.9,,2026-03-14 18:00:00+00:00,2026-03-14 18:05:00+00:00
10651,2026-03-14T18:00:00Z,s-00581-temp-03,temperature_c,"{""firmware"":""4.8.1""}",2026-03-14T18:35:00Z,1,s-00581,sensor-coast,4.056,4.8.1,,2026-03-14 18:00:00+00:00,2026-03-14 18:35:00+00:00
10652,2026-03-14T19:00:00Z,s-00579-temp-10,temperature_c,"{""firmware"":""4.8.1""}",2026-03-14T19:00:00Z,1,s-00579,sensor-north,5.826,4.8.1,,2026-03-14 19:00:00+00:00,2026-03-14 19:00:00+00:00
10653,2026-03-14T16:00:00Z,s-00580-temp-04,temperature_c,"{""firmware"":""4.7.9""}",2026-03-14T19:00:00Z,1,s-00580,sensor-central,4.324,4.7.9,,2026-03-14 16:00:00+00:00,2026-03-14 19:00:00+00:00
10654,2026-03-14T16:00:00Z,s-00580-temp-04,temperature_c,"{""firmware"":""4.7.9""}",2026-03-14T19:00:00Z,1,s-00580,sensor-central,4.324,4.7.9,,2026-03-14 16:00:00+00:00,2026-03-14 19:00:00+00:00
10655,2026-03-14T16:00:00Z,s-00581-temp-01,temperature_c,"{""firmware"":""4.8.1""}",2026-03-14T19:00:00Z,1,s-00581,sensor-coast,3.184,4.8.1,,2026-03-14 16:00:00+00:00,2026-03-14 19:00:00+00:00
10656,2026-03-14T19:00:00Z,s-00582-temp-01,temperature_c,"{""firmware"":""4.8.1""}",2026-03-14T19:01:00Z,1,s-00582,sensor-north,3.643,4.8.1,,2026-03-14 19:00:00+00:00,2026-03-14 19:01:00+00:00
10657,2026-03-14T19:00:00Z,s-00578-temp-13,temperature_c,"{""firmware"":""4.8.1""}",2026-03-14T19:02:00Z,1,s-00578,sensor-coast,4.415,4.8.1,,2026-03-14 19:00:00+00:00,2026-03-14 19:02:00+00:00
10658,2026-03-14T19:00:00Z,s-00581-temp-04,temperature_c,"{""firmware"":""4.8.1""}",2026-03-14T19:35:00Z,1,s-00581,sensor-coast,3.719,4.8.1,,2026-03-14 19:00:00+00:00,2026-03-14 19:35:00+00:00
10659,2026-03-14T19:00:00Z,s-00581-temp-04,temperature_c,"{""firmware"":""4.8.1""}",2026-03-14T19:35:00Z,1,s-00581,sensor-coast,3.719,4.8.1,,2026-03-14 19:00:00+00:00,2026-03-14 19:35:00+00:00
10660,2026-03-14T20:00:00Z,s-00580-temp-08,temperature_c,"{""firmware"":""4.7.9""}",2026-03-14T20:00:00Z,1,s-00580,sensor-central,3.649,4.7.9,,2026-03-14 20:00:00+00:00,2026-03-14 20:00:00+00:00
10661,2026-03-14T20:00:00Z,s-00581-temp-05,temperature_c,"{""firmware"":""4.8.1""}",2026-03-14T20:05:00Z,1,s-00581,sensor-coast,4.902,4.8.1,,2026-03-14 20:00:00+00:00,2026-03-14 20:05:00+00:00
10662,2026-03-14T20:00:00Z,s-00579-temp-11,temperature_c,"{""firmware"":""4.8.1""}",2026-03-14T20:05:00Z,1,s-00579,sensor-north,4.44,4.8.1,,2026-03-14 20:00:00+00:00,2026-03-14 20:05:00+00:00
10663,2026-03-14T20:00:00Z,s-00579-temp-11,temperature_c,"{""firmware"":""4.8.1""}",2026-03-14T20:05:00Z,1,s-00579,sensor-north,4.44,4.8.1,,2026-03-14 20:00:00+00:00,2026-03-14 20:05:00+00:00
10664,2026-03-14T20:00:00Z,s-00578-temp-14,temperature_c,"{""firmware"":""4.8.1""}",2026-03-14T20:02:00Z,1,s-00578,sensor-coast,4.439,4.8.1,,2026-03-14 20:00:00+00:00,2026-03-14 20:02:00+00:00
10665,2026-03-14T20:00:00Z,s-00582-temp-02,temperature_c,"{""firmware"":""4.8.1""}",2026-03-14T20:05:00Z,1,s-00582,sensor-north,4.866,4.8.1,,2026-03-14 20:00:00+00:00,2026-03-14 20:05:00+00:00
10666,2026-03-14T18:00:00Z,s-00578-temp-12,temperature_c,"{""firmware"":""4.8.1""}",2026-03-14T21:00:00Z,1,s-00578,sensor-coast,4.648,4.8.1,,2026-03-14 18:00:00+00:00,2026-03-14 21:00:00+00:00
10667,2026-03-14T21:00:00Z,s-00580-temp-09,temperature_c,"{""firmware"":""4.7.9""}",2026-03-14T21:00:00Z,1,s-00580,sensor-central,4.483,4.7.9,,2026-03-14 21:00:00+00:00,2026-03-14 21:00:00+00:00
